id,data_visita,idade,genero,tipo_inscricao,tipo_treino,tempo_treino_minutos,calorias_queimadas,horario_check_in,status_presenca,periodo_check_in
306,2024-10-01,65,Masculino,Mensal,Treino de força,104,941,11:11:00,Ausente,Manhã
307,2024-04-09,23,Outro,Mensal,Yoga,83,481,05:58:00,Presente,Manhã
308,2024-05-21,39,Masculino,Trimestral,Treino de força,91,830,22:57:00,Presente,Noite
309,2024-07-19,19,Outro,Mensal,Cardio,76,669,08:30:00,Presente,Manhã
310,2024-06-09,19,Feminino,Trimestral,Treino de força,46,380,12:44:00,Ausente,Tarde
311,2024-08-01,37,Outro,Trimestral,CrossFit,120,964,22:42:00,Presente,Noite
312,2024-01-24,31,Outro,Trimestral,Cardio,54,441,17:00:00,Ausente,Tarde
313,2024-12-01,62,Feminino,Anual,HIIT,100,935,05:21:00,Presente,Manhã
314,2024-03-30,40,Outro,Mensal,Yoga,99,599,11:27:00,Ausente,Manhã
315,2024-02-13,19,Masculino,Mensal,CrossFit,79,535,19:03:00,Presente,Noite
316,2024-07-21,28,Outro,Trimestral,Cardio,75,422,22:21:00,Ausente,Noite
317,2024-01-07,36,Outro,Mensal,Yoga,74,528,12:43:00,Presente,Tarde
318,2024-03-17,59,Feminino,Anual,Yoga,120,797,18:31:00,Presente,Noite
319,2024-07-06,49,Masculino,Anual,HIIT,33,226,12:39:00,Ausente,Tarde
320,2024-05-14,35,Feminino,Mensal,Cardio,107,543,19:37:00,Ausente,Noite
321,2024-11-13,64,Masculino,Anual,Yoga,98,494,07:07:00,Presente,Manhã
322,2024-11-20,61,Outro,Trimestral,Treino de força,69,388,06:24:00,Ausente,Manhã
323,2024-03-31,57,Feminino,Trimestral,CrossFit,24,144,08:56:00,Ausente,Manhã
324,2024-02-15,47,Masculino,Anual,Treino de força,70,512,21:52:00,Presente,Noite
325,2024-06-18,52,Masculino,Anual,HIIT,76,390,11:07:00,Presente,Manhã
326,2024-04-22,64,Masculino,Anual,Treino de força,35,198,21:54:00,Presente,Noite
327,2024-07-13,50,Masculino,Trimestral,Yoga,31,305,09:53:00,Ausente,Manhã
328,2024-06-25,27,Masculino,Trimestral,CrossFit,90,551,07:48:00,Ausente,Manhã
329,2024-07-26,35,Feminino,Mensal,HIIT,51,453,14:58:00,Presente,Tarde
330,2024-05-19,63,Outro,Anual,HIIT,47,340,05:44:00,Presente,Manhã
331,2024-11-19,56,Outro,Trimestral,HIIT,62,315,22:33:00,Presente,Noite
332,2024-03-16,57,Masculino,Trimestral,Yoga,64,609,13:29:00,Ausente,Tarde
333,2024-06-17,51,Feminino,Trimestral,CrossFit,92,599,14:54:00,Ausente,Tarde
334,2024-09-16,58,Masculino,Mensal,Cardio,24,168,08:41:00,Presente,Manhã
335,2024-07-04,53,Feminino,Anual,Cardio,80,755,14:04:00,Presente,Tarde
336,2024-01-26,34,Outro,Mensal,Cardio,29,210,10:34:00,Ausente,Manhã
337,2024-01-01,57,Feminino,Trimestral,CrossFit,118,760,05:28:00,Presente,Manhã
338,2024-04-10,20,Feminino,Mensal,Cardio,116,1075,12:14:00,Presente,Tarde
339,2024-10-08,43,Outro,Trimestral,CrossFit,36,285,09:34:00,Presente,Manhã
340,2024-02-14,27,Feminino,Trimestral,HIIT,100,750,15:38:00,Presente,Tarde
341,2024-12-08,36,Masculino,Mensal,CrossFit,46,257,11:09:00,Ausente,Manhã
342,2024-11-15,50,Masculino,Mensal,Yoga,37,327,15:34:00,Presente,Tarde
343,2024-12-14,27,Feminino,Mensal,Treino de força,48,354,21:09:00,Ausente,Noite
344,2024-05-22,32,Outro,Anual,CrossFit,119,1118,15:13:00,Ausente,Tarde
345,2024-06-29,44,Masculino,Anual,HIIT,20,180,13:36:00,Presente,Tarde
346,2024-01-08,26,Feminino,Trimestral,Cardio,118,813,12:44:00,Presente,Tarde
347,2024-01-24,33,Feminino,Trimestral,HIIT,104,814,17:55:00,Ausente,Tarde
348,2024-04-17,22,Masculino,Mensal,Treino de força,53,396,11:21:00,Ausente,Manhã
349,2024-08-13,36,Masculino,Mensal,Cardio,84,756,06:51:00,Presente,Manhã
350,2024-03-17,60,Outro,Mensal,Yoga,83,750,07:21:00,Presente,Manhã
351,2024-11-19,28,Feminino,Mensal,Cardio,35,203,07:10:00,Presente,Manhã
352,2024-10-11,53,Outro,Anual,CrossFit,79,448,15:58:00,Presente,Tarde
353,2024-01-20,58,Outro,Trimestral,Cardio,25,201,18:19:00,Ausente,Noite
354,2024-10-28,20,Masculino,Mensal,Cardio,116,997,19:31:00,Presente,Noite
355,2024-08-12,46,Outro,Trimestral,Cardio,66,621,17:54:00,Presente,Tarde
356,2024-02-22,65,Masculino,Mensal,Treino de força,73,605,13:44:00,Ausente,Tarde
357,2024-02-27,26,Feminino,Anual,Cardio,52,462,07:12:00,Ausente,Manhã
358,2024-11-27,48,Outro,Anual,CrossFit,74,719,12:34:00,Ausente,Tarde
359,2024-04-20,59,Feminino,Anual,HIIT,48,332,13:08:00,Presente,Tarde
360,2024-05-30,47,Masculino,Trimestral,HIIT,31,192,21:19:00,Ausente,Noite
361,2024-08-31,38,Outro,Mensal,Cardio,111,900,21:55:00,Presente,Noite
362,2024-09-18,49,Masculino,Trimestral,Treino de força,56,504,14:12:00,Presente,Tarde
363,2024-02-03,40,Masculino,Mensal,Cardio,36,272,17:17:00,Presente,Tarde
364,2024-05-04,33,Outro,Mensal,HIIT,108,813,08:12:00,Presente,Manhã
365,2024-09-20,38,Masculino,Trimestral,Yoga,56,347,05:30:00,Presente,Manhã
366,2024-01-20,30,Masculino,Mensal,HIIT,80,611,18:32:00,Presente,Noite
367,2024-08-11,22,Masculino,Mensal,Yoga,80,659,22:05:00,Presente,Noite
368,2024-06-26,40,Outro,Anual,HIIT,55,511,16:35:00,Ausente,Tarde
369,2024-10-19,44,Masculino,Mensal,CrossFit,92,642,19:37:00,Presente,Noite
370,2024-09-20,59,Feminino,Mensal,Cardio,40,391,14:28:00,Presente,Tarde
371,2024-04-26,54,Feminino,Anual,Yoga,63,389,19:28:00,Presente,Noite
372,2024-09-06,51,Feminino,Mensal,Treino de força,55,424,09:40:00,Presente,Manhã
373,2024-02-26,45,Feminino,Trimestral,Yoga,46,418,18:07:00,Presente,Noite
374,2024-01-29,34,Masculino,Mensal,Treino de força,21,107,06:46:00,Ausente,Manhã
375,2024-02-01,51,Feminino,Mensal,CrossFit,63,448,15:33:00,Ausente,Tarde
376,2024-07-21,44,Masculino,Trimestral,Treino de força,99,671,09:12:00,Ausente,Manhã
377,2024-08-10,48,Outro,Trimestral,Cardio,45,404,16:49:00,Ausente,Tarde
378,2024-10-21,18,Outro,Anual,Cardio,27,158,08:44:00,Ausente,Manhã
379,2024-07-06,51,Feminino,Trimestral,Yoga,52,390,12:14:00,Ausente,Tarde
380,2024-09-18,51,Masculino,Mensal,Cardio,63,476,11:59:00,Presente,Manhã
381,2024-08-31,64,Masculino,Anual,Treino de força,59,369,15:39:00,Presente,Tarde
382,2024-12-22,40,Masculino,Trimestral,Cardio,75,671,06:07:00,Ausente,Manhã
383,2024-04-29,23,Outro,Trimestral,Treino de força,35,203,07:42:00,Ausente,Manhã
384,2024-12-02,20,Outro,Mensal,Cardio,85,835,05:18:00,Ausente,Manhã
385,2024-08-01,54,Outro,Anual,Cardio,43,385,14:59:00,Ausente,Tarde
386,2024-07-04,59,Masculino,Trimestral,Cardio,71,551,16:52:00,Presente,Tarde
387,2024-07-07,61,Masculino,Anual,HIIT,28,175,19:10:00,Ausente,Noite
388,2024-11-12,39,Outro,Mensal,HIIT,77,545,12:46:00,Ausente,Tarde
389,2024-06-11,52,Masculino,Mensal,CrossFit,71,441,22:05:00,Ausente,Noite
390,2024-07-12,42,Masculino,Trimestral,Treino de força,87,621,16:36:00,Presente,Tarde
391,2024-12-21,57,Masculino,Anual,Cardio,101,993,09:06:00,Ausente,Manhã
392,2024-04-29,56,Feminino,Anual,Yoga,105,947,21:19:00,Presente,Noite
393,2024-12-14,57,Masculino,Trimestral,Cardio,102,729,06:47:00,Presente,Manhã
394,2024-08-05,45,Outro,Trimestral,Yoga,112,960,13:16:00,Ausente,Tarde
395,2024-08-30,39,Outro,Trimestral,Treino de força,89,774,09:44:00,Presente,Manhã
396,2024-02-19,18,Outro,Mensal,CrossFit,109,634,07:17:00,Presente,Manhã
397,2024-07-16,49,Feminino,Anual,CrossFit,115,798,18:00:00,Ausente,Noite
398,2024-02-26,40,Feminino,Trimestral,CrossFit,45,245,08:28:00,Ausente,Manhã
399,2024-12-31,46,Outro,Anual,HIIT,97,841,10:20:00,Presente,Manhã
400,2024-10-19,51,Masculino,Anual,CrossFit,57,393,18:56:00,Ausente,Noite
401,2024-07-17,30,Masculino,Mensal,Treino de força,54,418,13:13:00,Ausente,Tarde
402,2024-08-25,41,Feminino,Anual,Treino de força,73,613,11:10:00,Ausente,Manhã
403,2024-12-27,19,Feminino,Anual,HIIT,113,663,09:09:00,Ausente,Manhã
404,2024-06-03,38,Feminino,Mensal,Yoga,43,281,12:05:00,Ausente,Tarde
405,2024-11-07,58,Outro,Anual,Yoga,92,575,20:35:00,Ausente,Noite
406,2024-02-07,34,Outro,Anual,Cardio,62,539,09:29:00,Presente,Manhã
407,2024-06-01,44,Outro,Anual,CrossFit,68,515,21:32:00,Ausente,Noite
408,2024-03-29,63,Feminino,Mensal,Yoga,96,733,17:25:00,Ausente,Tarde
409,2024-03-04,56,Masculino,Anual,CrossFit,26,215,10:08:00,Ausente,Manhã
410,2024-08-21,48,Outro,Anual,CrossFit,57,351,22:34:00,Ausente,Noite
411,2024-08-07,28,Feminino,Anual,HIIT,48,282,08:13:00,Presente,Manhã
412,2024-07-08,46,Feminino,Mensal,HIIT,62,408,07:25:00,Ausente,Manhã
413,2024-09-06,31,Outro,Mensal,CrossFit,74,714,18:01:00,Presente,Noite
414,2024-03-15,56,Masculino,Anual,HIIT,49,262,15:35:00,Ausente,Tarde
415,2024-12-31,33,Feminino,Mensal,HIIT,53,442,21:00:00,Ausente,Noite
416,2024-12-15,39,Outro,Trimestral,Treino de força,56,444,10:35:00,Ausente,Manhã
417,2024-04-03,30,Masculino,Trimestral,Cardio,96,947,16:48:00,Presente,Tarde
418,2024-02-06,50,Masculino,Mensal,HIIT,34,240,13:30:00,Ausente,Tarde
419,2024-06-09,41,Feminino,Anual,HIIT,74,433,11:54:00,Ausente,Manhã
420,2024-12-24,58,Masculino,Anual,Treino de força,83,420,06:07:00,Presente,Manhã
421,2024-07-29,56,Feminino,Mensal,Cardio,85,463,12:43:00,Ausente,Tarde
422,2024-07-14,60,Feminino,Anual,CrossFit,77,386,21:26:00,Ausente,Noite
423,2024-07-30,48,Masculino,Anual,Treino de força,101,810,11:43:00,Ausente,Manhã
424,2024-04-06,44,Masculino,Trimestral,Treino de força,29,243,15:00:00,Presente,Tarde
425,2024-09-16,33,Feminino,Mensal,Treino de força,101,767,18:34:00,Ausente,Noite
426,2024-07-07,27,Feminino,Anual,HIIT,75,477,13:11:00,Presente,Tarde
427,2024-05-10,29,Feminino,Trimestral,Yoga,57,462,11:21:00,Presente,Manhã
428,2024-06-10,46,Masculino,Trimestral,HIIT,39,318,10:53:00,Presente,Manhã
429,2024-01-11,53,Feminino,Trimestral,Cardio,33,275,05:31:00,Ausente,Manhã
430,2024-07-04,54,Feminino,Mensal,Cardio,60,450,17:47:00,Ausente,Tarde
431,2024-12-14,22,Feminino,Trimestral,HIIT,116,1087,12:40:00,Presente,Tarde
432,2024-06-22,48,Outro,Mensal,HIIT,87,857,22:16:00,Presente,Noite
433,2024-05-22,27,Outro,Anual,CrossFit,114,992,20:46:00,Ausente,Noite
434,2024-01-06,49,Masculino,Mensal,Cardio,85,669,07:10:00,Presente,Manhã
435,2024-03-25,33,Outro,Trimestral,CrossFit,78,761,21:47:00,Ausente,Noite
436,2024-08-11,55,Feminino,Mensal,Treino de força,34,255,08:04:00,Presente,Manhã
437,2024-08-23,49,Masculino,Anual,HIIT,41,366,11:13:00,Ausente,Manhã
438,2024-05-15,32,Outro,Mensal,Treino de força,28,223,10:43:00,Ausente,Manhã
439,2024-05-18,30,Outro,Mensal,Treino de força,55,319,07:06:00,Presente,Manhã
440,2024-07-29,64,Masculino,Mensal,HIIT,62,442,07:37:00,Presente,Manhã
441,2024-03-19,31,Masculino,Trimestral,Cardio,22,165,11:19:00,Ausente,Manhã
442,2024-06-12,54,Feminino,Mensal,HIIT,102,981,19:42:00,Ausente,Noite
443,2024-10-22,44,Masculino,Trimestral,HIIT,91,631,19:16:00,Presente,Noite
444,2024-02-20,64,Feminino,Anual,Treino de força,63,624,08:32:00,Ausente,Manhã
445,2024-05-26,52,Outro,Trimestral,HIIT,109,617,22:05:00,Presente,Noite
446,2024-01-24,42,Feminino,Mensal,HIIT,67,443,20:58:00,Ausente,Noite
447,2024-03-12,31,Outro,Mensal,CrossFit,86,485,11:55:00,Ausente,Manhã
448,2024-08-24,54,Outro,Mensal,Treino de força,81,808,15:34:00,Presente,Tarde
449,2024-07-12,47,Feminino,Mensal,Cardio,69,663,19:27:00,Presente,Noite
450,2024-02-06,28,Masculino,Trimestral,Treino de força,40,335,12:43:00,Presente,Tarde
451,2024-02-15,46,Feminino,Trimestral,Cardio,86,662,13:56:00,Presente,Tarde
452,2024-11-26,26,Feminino,Mensal,Yoga,98,584,07:37:00,Presente,Manhã
453,2024-08-25,58,Feminino,Trimestral,Treino de força,51,396,10:32:00,Ausente,Manhã
454,2024-05-26,27,Outro,Trimestral,Treino de força,97,957,21:06:00,Presente,Noite
455,2024-10-05,36,Outro,Trimestral,Cardio,119,1186,19:07:00,Presente,Noite
456,2024-12-29,49,Outro,Anual,Treino de força,43,347,12:10:00,Ausente,Tarde
457,2024-11-21,18,Masculino,Anual,Yoga,24,125,10:25:00,Presente,Manhã
458,2024-09-29,58,Outro,Mensal,HIIT,79,408,11:49:00,Presente,Manhã
459,2024-04-21,42,Feminino,Anual,Treino de força,79,556,13:11:00,Ausente,Tarde
460,2024-08-01,50,Feminino,Trimestral,HIIT,93,899,16:09:00,Ausente,Tarde
461,2024-05-22,55,Feminino,Anual,HIIT,28,218,16:10:00,Ausente,Tarde
462,2024-08-01,22,Feminino,Anual,Yoga,44,299,21:53:00,Ausente,Noite
463,2024-07-17,51,Masculino,Anual,CrossFit,31,230,07:39:00,Presente,Manhã
464,2024-09-19,27,Outro,Anual,Yoga,52,279,15:57:00,Ausente,Tarde
465,2024-09-02,24,Outro,Anual,Treino de força,47,349,10:31:00,Presente,Manhã
466,2024-10-27,34,Feminino,Trimestral,Yoga,22,159,20:22:00,Presente,Noite
467,2024-06-30,21,Feminino,Mensal,Treino de força,76,526,09:48:00,Ausente,Manhã
468,2024-03-01,36,Feminino,Mensal,Treino de força,37,338,16:12:00,Ausente,Tarde
469,2024-12-10,20,Masculino,Trimestral,Treino de força,119,695,18:15:00,Presente,Noite
470,2024-04-14,28,Feminino,Mensal,CrossFit,96,545,22:35:00,Presente,Noite
471,2024-12-07,48,Feminino,Trimestral,Treino de força,38,299,05:06:00,Presente,Manhã
472,2024-11-29,25,Outro,Anual,Treino de força,99,705,22:23:00,Presente,Noite
473,2024-04-17,34,Masculino,Anual,Cardio,118,685,06:41:00,Presente,Manhã
474,2024-11-23,60,Outro,Anual,Yoga,67,536,08:31:00,Presente,Manhã
475,2024-04-26,61,Feminino,Anual,HIIT,101,913,09:25:00,Ausente,Manhã
476,2024-04-01,35,Feminino,Anual,Treino de força,82,538,19:53:00,Presente,Noite
477,2024-03-01,28,Masculino,Mensal,Yoga,89,728,14:30:00,Ausente,Tarde
478,2024-01-09,34,Masculino,Anual,Cardio,41,300,20:48:00,Presente,Noite
479,2024-04-05,28,Outro,Anual,Cardio,96,537,22:17:00,Presente,Noite
480,2024-10-23,49,Outro,Mensal,CrossFit,54,384,11:59:00,Ausente,Manhã
481,2024-05-23,58,Feminino,Mensal,Yoga,55,447,17:36:00,Ausente,Tarde
482,2024-01-15,32,Masculino,Anual,CrossFit,95,816,18:45:00,Ausente,Noite
483,2024-04-27,49,Feminino,Mensal,HIIT,94,808,13:19:00,Presente,Tarde
484,2024-07-31,51,Masculino,Anual,HIIT,27,229,19:43:00,Presente,Noite
485,2024-03-10,60,Outro,Anual,CrossFit,22,214,16:25:00,Ausente,Tarde
486,2024-10-14,30,Feminino,Trimestral,Treino de força,39,244,18:34:00,Presente,Noite
487,2024-11-09,30,Feminino,Mensal,Yoga,110,856,14:17:00,Presente,Tarde
488,2024-03-29,50,Masculino,Mensal,Treino de força,66,558,13:48:00,Presente,Tarde
489,2024-03-14,57,Masculino,Trimestral,HIIT,101,694,08:45:00,Ausente,Manhã
490,2024-02-02,28,Feminino,Mensal,Cardio,81,607,06:02:00,Ausente,Manhã
491,2024-12-19,26,Feminino,Mensal,Yoga,23,118,17:44:00,Presente,Tarde
492,2024-07-30,60,Feminino,Trimestral,Treino de força,107,667,10:33:00,Presente,Manhã
493,2024-03-15,33,Masculino,Anual,Yoga,32,282,10:23:00,Presente,Manhã
494,2024-01-20,23,Masculino,Trimestral,Yoga,59,304,19:15:00,Ausente,Noite
495,2024-02-13,52,Outro,Anual,HIIT,71,370,12:13:00,Presente,Tarde
496,2024-04-14,61,Feminino,Mensal,HIIT,51,441,16:00:00,Presente,Tarde
497,2024-05-15,42,Feminino,Trimestral,Cardio,95,749,21:33:00,Presente,Noite
498,2024-02-16,18,Outro,Mensal,HIIT,20,170,08:27:00,Presente,Manhã
499,2024-10-03,47,Outro,Anual,Treino de força,120,766,17:23:00,Presente,Tarde
500,2024-08-19,27,Outro,Trimestral,Cardio,30,286,09:57:00,Ausente,Manhã
501,2024-03-15,60,Feminino,Mensal,Treino de força,109,1022,05:27:00,Ausente,Manhã
502,2024-01-07,54,Masculino,Trimestral,Yoga,95,876,06:27:00,Ausente,Manhã
503,2024-09-21,24,Feminino,Trimestral,Yoga,99,647,16:14:00,Presente,Tarde
504,2024-06-30,39,Outro,Mensal,Cardio,25,170,22:02:00,Presente,Noite
505,2024-01-02,65,Masculino,Trimestral,HIIT,119,812,05:57:00,Ausente,Manhã
506,2024-12-11,22,Masculino,Mensal,Yoga,78,502,13:42:00,Ausente,Tarde
507,2024-02-24,30,Masculino,Trimestral,HIIT,115,678,16:44:00,Presente,Tarde
508,2024-12-07,30,Outro,Anual,Treino de força,78,701,21:28:00,Ausente,Noite
509,2024-06-13,29,Masculino,Anual,Yoga,55,347,18:29:00,Presente,Noite
510,2024-10-11,19,Outro,Mensal,Treino de força,105,778,12:55:00,Ausente,Tarde
511,2024-12-23,57,Masculino,Mensal,Cardio,58,465,19:00:00,Ausente,Noite
512,2024-02-17,54,Masculino,Anual,Yoga,49,273,15:23:00,Presente,Tarde
513,2024-03-10,60,Feminino,Trimestral,CrossFit,72,539,19:08:00,Ausente,Noite
514,2024-04-15,63,Masculino,Trimestral,Cardio,49,372,09:48:00,Ausente,Manhã
515,2024-04-14,43,Outro,Anual,CrossFit,115,772,07:26:00,Ausente,Manhã
516,2024-03-27,26,Masculino,Anual,HIIT,81,568,17:57:00,Presente,Tarde
517,2024-10-22,36,Outro,Mensal,Yoga,44,235,14:15:00,Ausente,Tarde
518,2024-04-24,18,Feminino,Mensal,Yoga,108,800,18:30:00,Presente,Noite
519,2024-05-21,48,Outro,Mensal,Yoga,82,427,13:24:00,Ausente,Tarde
520,2024-10-31,47,Masculino,Anual,Treino de força,33,286,09:27:00,Presente,Manhã
521,2024-06-20,22,Feminino,Mensal,Yoga,35,309,13:51:00,Presente,Tarde
522,2024-12-25,51,Feminino,Trimestral,CrossFit,117,818,07:08:00,Presente,Manhã
523,2024-04-12,32,Outro,Trimestral,Cardio,112,1053,10:42:00,Ausente,Manhã
524,2024-04-23,62,Feminino,Trimestral,Yoga,58,449,06:17:00,Ausente,Manhã
525,2024-05-11,39,Masculino,Anual,Cardio,83,742,18:29:00,Ausente,Noite
526,2024-11-27,37,Feminino,Trimestral,HIIT,23,191,09:10:00,Ausente,Manhã
527,2024-12-02,41,Masculino,Trimestral,Treino de força,45,254,15:22:00,Presente,Tarde
528,2024-08-19,61,Outro,Trimestral,Cardio,107,959,21:55:00,Presente,Noite
529,2024-05-07,57,Outro,Trimestral,HIIT,97,535,14:22:00,Presente,Tarde
530,2024-04-27,48,Feminino,Trimestral,CrossFit,102,738,17:15:00,Ausente,Tarde
531,2024-12-09,22,Masculino,Trimestral,HIIT,28,180,11:33:00,Presente,Manhã
532,2024-10-10,63,Outro,Anual,Cardio,66,438,08:23:00,Presente,Manhã
533,2024-09-08,33,Outro,Trimestral,Treino de força,111,708,15:42:00,Presente,Tarde
534,2024-06-18,22,Feminino,Anual,CrossFit,109,663,05:52:00,Ausente,Manhã
535,2024-03-23,35,Masculino,Anual,Treino de força,73,481,08:38:00,Ausente,Manhã
536,2024-09-13,28,Outro,Anual,Yoga,86,827,14:12:00,Ausente,Tarde
537,2024-10-24,64,Outro,Anual,HIIT,73,427,09:22:00,Ausente,Manhã
538,2024-07-16,23,Outro,Anual,Treino de força,103,1018,22:40:00,Ausente,Noite
539,2024-10-09,43,Masculino,Mensal,HIIT,112,772,11:57:00,Presente,Manhã
540,2024-04-13,26,Feminino,Anual,Cardio,74,464,20:49:00,Ausente,Noite
541,2024-05-09,53,Outro,Anual,Yoga,118,726,21:22:00,Ausente,Noite
542,2024-03-27,34,Masculino,Mensal,CrossFit,47,443,05:50:00,Ausente,Manhã
543,2024-03-01,34,Masculino,Mensal,HIIT,55,341,09:51:00,Presente,Manhã
544,2024-10-24,61,Masculino,Anual,Cardio,43,344,20:56:00,Ausente,Noite
545,2024-01-01,36,Masculino,Mensal,HIIT,91,828,08:21:00,Presente,Manhã
546,2024-10-26,40,Outro,Mensal,CrossFit,71,375,21:33:00,Presente,Noite
547,2024-08-15,52,Feminino,Trimestral,Treino de força,66,509,22:19:00,Ausente,Noite
548,2024-07-01,18,Outro,Anual,Treino de força,110,980,06:48:00,Ausente,Manhã
549,2024-07-08,62,Masculino,Trimestral,HIIT,68,601,12:24:00,Presente,Tarde
550,2024-01-19,37,Feminino,Mensal,CrossFit,75,492,22:58:00,Presente,Noite
551,2024-04-18,64,Outro,Anual,CrossFit,27,187,15:25:00,Ausente,Tarde
552,2024-03-29,36,Outro,Trimestral,Cardio,55,284,21:03:00,Presente,Noite
553,2024-04-28,51,Feminino,Trimestral,CrossFit,43,399,08:48:00,Presente,Manhã
554,2024-09-20,31,Outro,Anual,Cardio,110,739,13:50:00,Ausente,Tarde
555,2024-12-04,40,Masculino,Mensal,Cardio,20,155,16:18:00,Ausente,Tarde
556,2024-08-10,27,Outro,Trimestral,Cardio,78,504,18:21:00,Ausente,Noite
557,2024-05-25,26,Outro,Anual,Yoga,64,380,16:06:00,Ausente,Tarde
558,2024-08-09,38,Outro,Mensal,Yoga,81,713,09:33:00,Ausente,Manhã
559,2024-09-24,20,Outro,Trimestral,HIIT,94,598,10:20:00,Ausente,Manhã
560,2024-10-03,60,Masculino,Anual,HIIT,32,160,19:42:00,Presente,Noite
561,2024-09-04,48,Outro,Mensal,Cardio,45,259,19:15:00,Presente,Noite
562,2024-01-17,59,Masculino,Anual,HIIT,85,782,05:53:00,Ausente,Manhã
563,2024-07-07,38,Outro,Trimestral,CrossFit,84,596,18:51:00,Ausente,Noite
564,2024-11-26,61,Outro,Anual,Treino de força,53,271,05:20:00,Presente,Manhã
565,2024-05-02,40,Feminino,Trimestral,HIIT,36,320,09:37:00,Ausente,Manhã
566,2024-11-27,63,Outro,Trimestral,HIIT,75,458,08:35:00,Ausente,Manhã
567,2024-08-14,36,Outro,Anual,CrossFit,109,981,10:19:00,Ausente,Manhã
568,2024-06-16,65,Masculino,Trimestral,Yoga,105,980,19:14:00,Presente,Noite
569,2024-12-05,31,Feminino,Mensal,Cardio,21,182,15:42:00,Ausente,Tarde
570,2024-02-14,60,Outro,Anual,HIIT,41,240,13:04:00,Ausente,Tarde
571,2024-07-18,19,Outro,Trimestral,Yoga,63,357,13:42:00,Ausente,Tarde
572,2024-09-02,38,Feminino,Anual,Yoga,27,147,09:25:00,Ausente,Manhã
573,2024-08-25,28,Outro,Mensal,CrossFit,28,230,06:36:00,Presente,Manhã
574,2024-11-08,22,Outro,Anual,Yoga,29,183,16:19:00,Ausente,Tarde
575,2024-12-02,45,Masculino,Anual,HIIT,53,490,16:56:00,Presente,Tarde
576,2024-11-04,39,Feminino,Mensal,HIIT,33,263,06:45:00,Ausente,Manhã
577,2024-12-25,52,Masculino,Trimestral,HIIT,50,290,18:11:00,Presente,Noite
578,2024-03-16,27,Masculino,Anual,CrossFit,61,399,07:31:00,Ausente,Manhã
579,2024-04-12,33,Feminino,Anual,CrossFit,76,737,06:44:00,Presente,Manhã
580,2024-01-30,41,Feminino,Trimestral,Cardio,116,769,09:11:00,Presente,Manhã
581,2024-03-02,48,Outro,Trimestral,HIIT,70,490,10:20:00,Ausente,Manhã
582,2024-04-09,55,Feminino,Mensal,Cardio,25,156,06:08:00,Presente,Manhã
583,2024-09-07,28,Outro,Mensal,Treino de força,88,527,06:35:00,Ausente,Manhã
584,2024-10-15,47,Outro,Mensal,CrossFit,23,182,15:18:00,Presente,Tarde
585,2024-06-11,51,Feminino,Trimestral,HIIT,60,490,08:25:00,Presente,Manhã
586,2024-04-10,19,Masculino,Mensal,Cardio,64,499,06:24:00,Ausente,Manhã
587,2024-03-02,36,Outro,Mensal,Cardio,66,445,15:38:00,Ausente,Tarde
588,2024-10-30,27,Masculino,Mensal,CrossFit,74,463,05:21:00,Ausente,Manhã
589,2024-07-03,26,Feminino,Anual,HIIT,83,765,05:10:00,Ausente,Manhã
590,2024-11-17,20,Outro,Mensal,Yoga,86,751,15:48:00,Presente,Tarde
591,2024-09-28,21,Masculino,Anual,HIIT,85,568,18:14:00,Presente,Noite
592,2024-08-25,35,Outro,Trimestral,HIIT,74,661,13:22:00,Ausente,Tarde
593,2024-07-16,42,Feminino,Anual,Yoga,44,355,09:34:00,Ausente,Manhã
594,2024-08-15,36,Outro,Anual,HIIT,97,514,06:37:00,Ausente,Manhã
595,2024-11-01,47,Outro,Anual,Cardio,115,605,22:15:00,Ausente,Noite
596,2024-09-08,54,Masculino,Trimestral,HIIT,116,913,10:15:00,Presente,Manhã
597,2024-09-11,35,Feminino,Trimestral,Treino de força,44,435,22:46:00,Presente,Noite
598,2024-03-14,56,Feminino,Trimestral,HIIT,38,321,13:42:00,Ausente,Tarde
599,2024-10-03,65,Outro,Anual,Treino de força,91,648,10:45:00,Ausente,Manhã
600,2024-05-06,29,Outro,Mensal,CrossFit,65,471,11:40:00,Presente,Manhã
601,2024-05-31,37,Masculino,Anual,HIIT,56,510,16:03:00,Presente,Tarde
602,2024-07-24,65,Outro,Anual,Treino de força,60,586,11:26:00,Presente,Manhã
603,2024-09-01,23,Feminino,Trimestral,Yoga,85,439,08:20:00,Presente,Manhã
604,2024-08-05,30,Masculino,Trimestral,CrossFit,48,249,17:40:00,Presente,Tarde
605,2024-09-14,35,Outro,Anual,Yoga,43,243,22:05:00,Ausente,Noite
606,2024-12-17,49,Masculino,Anual,HIIT,73,397,05:56:00,Presente,Manhã
607,2024-04-19,21,Masculino,Trimestral,Cardio,67,418,16:21:00,Ausente,Tarde
608,2024-07-07,64,Feminino,Trimestral,CrossFit,75,580,14:17:00,Ausente,Tarde
609,2024-06-17,52,Masculino,Anual,Yoga,104,523,14:31:00,Presente,Tarde
